,artist,musicbrainz_id,spotify_id,type,followers,genres,popularity
2442,Paul B,a2f87030-d91f-4b65-b92f-2ac027c1295a,5V7l2e1oLF7oSzpvdaDenk,Person,1108,[],54
2443,Vladimir Krainev,5ebb36c1-218b-4bbe-98b0-d71ab197828e,63w9iyKaWT7BDt1sfrnlcp,Person,154,['russian classical piano'],10
2444,Lyubov Bruk,2cbd6570-1b55-46ff-908b-63bdf3b487af,,Person,0,[],0
2445,Alexander Puliaev,9bb8da0f-47da-4042-91ff-80c3efba5325,5BnrPVBac9SFnETsJ4oO9w,Person,5,[],1
2446,Sofja Gülbadamova,ce9727a6-5af1-42dc-a84a-1ad254a98f9b,3NJlQ88OdMORyyJsdCtQ7j,Person,43,['russian classical piano'],17
2447,Slam Duck,f2177a50-22df-4c84-81c8-3aae5acbc1f1,2dwyjZv1LHFTV20YGVEqUu,Person,515,[],19
2448,Таня Анисимова,f367e880-fea3-4575-852c-d5eb957a92f0,,Person,0,[],0
2449,Женя Мильковский,d487525b-727c-42f9-8d8a-e656e624fa5e,398IHd36XiOoEeYYhN8zbl,Person,786,[],24
2450,Mark Taimanov,ad06a983-4bc7-45e2-946b-2bbab1ff8a7f,,Person,0,[],0
2451,Виктор Владимирович Эвальд,03f66f3f-25d9-44df-9163-c59602b5982a,,Person,0,[],0
2452,Анатолий Вапиров,cc375eb0-231b-48e2-b8cd-16f1ed64e213,3YsqvgO0reDsXfRs9sdnXu,Person,7,[],0
2453,Сергей Куприк,d86e8422-6fa4-40ef-b67e-5049b3b76193,1fpc0waulI25ATCnhM2TYq,Person,1548,[],15
2454,Anton Liss,9031cc18-eab0-4411-a35b-c698e17f4982,3GhMFuGxjNerto8zWIXWHl,Person,259,['dubsteppe'],21
2455,Death in Ecstasy,dc8a7359-c7d4-46e8-b367-bc27ce571411,5yqAwkW4igCSOX5wxq7xhq,,19,[],0
2456,Midnight of Winter,627e42cf-43ee-4411-aed4-6da9ccd8e253,,,0,[],0
2457,Paranoid Demon,6573bdfb-a5d6-4b9b-bca0-a89237f937b7,,,0,[],0
2458,Reel,90fa16a3-889a-4fe1-98f5-22bab5adffd8,3bXhZFreBJF4QDUUiMmtZW,Group,359323,"['modern ska punk', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk', 'socal pop punk']",60
2459,Black Forest,46256d3f-54f3-4305-91d5-64f89e7cf6f7,4T4ZlKSdpS1d5x0wL5NFQt,Group,1,[],13
2460,Gunsta,df3709e6-305e-48b4-95cd-c49a9ff4bebd,4ztOXfl03SlHkzRIsrvWmX,Group,7382,"['chill out', 'lo-fi beats']",64
2461,Children of the Gun,e57fe705-d756-49ed-bd3c-07d7f2cbf0e5,3MDI2B91MJrmdjlb41qpRK,Group,13,[],0
2462,МЭD DОГ,2ec1fa08-b832-43ca-bf3f-e210f16d00e4,743M7RQrntrsAEuhiIQy9g,Group,137,[],23
2463,Noctivagant,66340db6-0f42-4f64-aec7-ec3eb20174e3,0CwjmRa0T3XtOLDXE4w9ds,Group,113,['russian black metal'],1
2464,Abiogenesis,31bdc136-c14f-4344-a211-9f3b37665955,18bBqoyyIGMtQ6aKRy57ve,Group,4236,[],16
2465,Korneev P.L.,655698a4-b2b9-42bb-a598-ff79584e6e76,3svske0FiutznnINsXCo4u,Group,2,[],0
2466,Магнитная аномалия,2dfe741c-e664-4341-8a08-c4bf65e53dae,7a2V57OTq0UyXuLfXuxapi,Group,231,[],8
2467,Neva Brass,b6621789-0359-4fc4-8373-9a1c68feb182,,Group,0,[],0
2468,Палисад,68c90174-9700-4c57-91e3-744a8f3175b8,3Te2N2lhXs4nDEBZLnGHzF,Group,515,['russian emo'],9
2469,Emotion-orchestra,5f67d574-f4e4-4c4e-bb9b-2f67afdf8834,3OC4SUPrzoTsTqiUUkcopk,Group,51,[],14
2470,Под одним небом,71309d34-9d76-4bce-a83a-eda6bc185751,3C7nltefADWbV1TLnER5fD,Group,150,[],12
2471,Klever,b475008b-fcfb-4448-924e-fc33361ec957,6RZYvOZjLPCbBqbMpzf2li,Group,787,['afro dancehall'],24
2472,Simantika,ef0840f6-35bc-44b3-9909-5b7ad6fef4f0,,Group,0,[],0
2473,Sirius Eclipse,f50afc64-e125-4cb8-bf6f-8c237f0f2a8f,,Group,0,[],0
2474,Ketamin,994525be-4155-4424-81b0-bb7b216e8f06,31tzm09k8eYWYQraAFVBHk,Group,17,[],3
2475,Мексиканские Пчелки Убийцы,d5415835-1ea4-40f7-b99a-266bfaa105eb,,Group,0,[],0
2476,Конец Лета,9df301bd-6573-4ce7-b1ec-b9e792154b4b,,Group,0,[],0
2477,Boreal Wind,abae9975-a2c6-48e2-80b7-733b8b91be4a,69nQJo3kvosdUTRHjrvzOZ,Group,131,['wind quintet'],8
2478,Нежеголь,62652994-654f-424b-ad50-ba1581b4349f,7kznT7o8IUf6xl2arrcGUB,Group,913,['slavic metal'],5
2479,Ruined Mind,d953dc83-59cb-4422-8954-24fa16da09d3,,Group,0,[],0
2480,Aura,e9e48250-6448-47bb-b840-183bcdadd4c1,1eMmoIprPDWeFdB1FxU6ZV,Group,246299,"['deep pop edm', 'indie poptimism', 'pop']",74
2481,Griefrain,5e6e0e45-b7a4-4efa-93dd-6b24700030d4,,Group,0,[],0
2482,Ghornumn,31be390c-2671-4c8f-accd-1ec86a414abc,,Group,0,[],0
2483,Crystal Abyss,e5e1f654-4844-4314-9d40-a7aa89ac2a25,,Group,0,[],0
2484,Kartoon,735f3439-08b4-40f6-b342-14d8db7afc7e,0CwYwdgpmMBSDiMludZ0oz,Group,182,[],17
2485,Новая модель,f0202713-0d7d-47eb-aef7-60f82d2d2671,6ybKEabUeDcmgpbn0mImTN,Group,8,[],0
2486,Fall to November Sky...,c4f5f34d-303d-4aa1-a2b7-4e7ae281b102,,Group,0,[],0
2487,Государственный академический русский народный хор имени М. Е. Пятницкого,1f7951f2-59a5-402d-84e3-b81f925f5e93,38yiiyVbU6eCctt4Y08okv,Group,7,[],0
2488,Вельвеt,71c09301-09f7-40a6-821d-b6f15ff5061d,6nUeOGc2Rb2W2h1zMyKOQw,Group,53,[],4
2489,Джазовый Ансамбль Игоря Бриля,502d0c06-89db-486d-985c-e40fd77f1869,,Group,0,[],0
2490,Minuala,7a78c644-ff56-4a71-9f48-3d87e9e2909b,7oz0fyk0aPEPgSp1Uf1tRh,Group,103,[],35
2491,Александр Кискачи,01f9ae52-544a-4fd1-a54a-4eb72eb6868b,,Person,0,[],0
2492,Музыка для грузовых лифтов,b674022e-0bcc-46b1-8b34-23a412a36e76,07l32mQsyj5OBx08hJjFKm,Group,196,[],12
2493,Cruci-Fiction,e67e315b-2410-49ff-99d5-6ff8695be1e6,6GD1OUwgOV1c1synQoVycC,Group,6,[],0
2494,Hazy Duo,2f5ed861-90f0-46de-8a78-71cdc0b1b87e,,Group,0,[],0
2495,Above the Earth,ac171b29-d782-4e33-8b3c-d0f3a826aa11,5ecRaXKzmrJ3RCj5AntYyl,Group,2161,[],16
2496,Partybreaker,fb1dab6b-656c-40ee-97c5-5e270d57d9f0,6TpUHC9dk8Uln0yExmwNeE,Group,397,['russian hardcore'],7
2497,Jaga-Jaga Massacre,dfbc1ab8-bedb-4070-b244-f9c631144104,,Group,0,[],0
2498,St. Petersburg Hutchins Violin Octet,87cde40f-1e28-4f39-85cd-2b211f3d530b,,Group,0,[],0
2499,Армия,547ce0e2-aa2e-4351-abec-0e961076fc35,7lUh5w2odGeIGvlkn7ZMPF,Group,6532,['russian folk'],41
2500,Юрий Цалер,cf4101fa-dd1c-4fd0-8650-24dc3a6a6aab,2GlOijnUUDjBGliUljeRCg,Person,9,[],0
2501,Тина Чарльз,687a094a-bd5c-4d90-af53-d3a39407a2d9,6zO5NeH8txiMfAT0pRLp3H,Person,22,['dubsteppe'],0
2502,Вова Синий,e149051a-f583-4834-b460-268a7d768d6f,,Person,0,[],0
2503,Дмитрий Стрижов,3b79eefa-82d9-4e93-80ed-f45bc25b5b7e,,Person,0,[],0
2504,Yuri Medianik,c6713fdc-7c7e-4316-bfc4-9d4da2599e20,5LtSXvgNXLoarTerMPW7DA,Person,168,['accordion'],15
2505,Yung Trappa,86fc12a2-90e8-4d6c-b2ff-a3c2c1380872,4mWdGXvLBhz5i2Qe5swRXb,Person,18106,['russian trap'],37
2506,Sil-A,dc44563e-6742-456e-a9d6-89cec322021b,4ZER6Et93aVvfwzaiwjjbI,Person,805,[],25
2507,Дима Беслан,4a7ae70a-13a9-4ff8-84ee-07df5b62209b,,Person,0,[],0
2508,Леонид Алексеевич Половинкин,3b37ac19-18bc-4a8e-9087-2d1f72fbd481,,Person,0,[],0
2509,connexion,5510ceb0-c32a-4f04-86c9-3d2c67dc1d76,4ChIWlFH8QlfMbnHve3vYs,Person,213,[],26
2510,Алексей Круглов,9ea9727f-fcbc-412b-bb72-933a04a07f00,5PwnOGDauGMXz4dqNsUOYA,Person,7,[],0
2511,縮地,25b87f3e-b4d4-4ba1-af36-be4a53b4d952,,Person,0,[],0
2512,ＤＲ. ＣＯＤＥＩＮＩ,fbbadede-9776-4270-b6f2-98d0a0f952ce,4G3FpaHX66HyPWFa0v3a7t,Person,1,[],0
2513,9 Грамм,d0018bbe-139f-4426-bda3-0dca15a1424c,7wb9PPpmdyZ1MTPRXLtIxE,Person,50771,['russian hip hop'],48
2514,Евгений Сергеевич Феклистов,baefca88-826d-4dd8-b67c-533cbf76fbf6,,Person,0,[],0
2515,Миша Маваши,5f99668a-0a50-4dd1-ab34-4400dd8800dc,37WEpynZuuFPhCGUet4jyP,Person,14478,['russian hip hop'],34
2516,Pavel Vernikov,cdc4262b-4f4d-4896-b52d-d3258433493d,2p1NJUtMlgVFPBz9Jh16ZY,Person,11,[],0
2517,Женя Шевченко,1a152813-1476-475a-8edc-928052530b76,29mflWi6BuBADy7FPOhrx5,Person,158,"['russian folk', 'russian romance']",11
2518,Николай Иванович Эрденко,d0fd9c3c-f2e9-4af2-ace9-46703f1fcc17,,Person,0,[],0
2519,Анна Панишева,4ca63d62-3b39-415f-89f8-4ae100f3ddd2,,Person,0,[],0
2520,Борис Давидович Белкин,f0fed0ad-5597-4274-b326-68ee0e3363e9,,Person,0,[],0
2521,Геннадий Иванович Беззубенков,1416bf88-640d-42a7-bf84-24176905f4f2,,Person,0,[],0
2522,Владислав Чернушенко,07814e03-b3d1-4c47-867b-11137f7c74c4,5uiEd2ANEVuv3iHdqxwmo2,Person,0,[],0
2523,Землекоп,96d479f2-332a-4f88-a7f2-5ead6f37cd1b,6qSEXSHATC9fCaz741OGET,Person,8,[],1
2524,Ksandr,b4f1845e-e9a7-46f9-9ed2-7087d1260f95,2aaj5CxbJAPkVifTUnn2Ae,Person,576,[],35
2525,Надежда Бабкина,e1f03f95-fdba-4557-be28-be633b620ae6,1MqJ49tBJn9tCwD98PdKZl,Person,262,[],13
2526,Mizontiq,153ac227-034b-4ad0-ba89-7026196d203c,3UYGhbvCew80lwbRkcSepz,Person,8,[],0
2527,Sobrio,3658bb63-72fe-4fb5-922f-287d735bc3fa,5tI92nqpSSbSj3NqgKRjo4,Person,76,[],7
2528,Вячеслав Александрович Овчинников,8256c597-d2fc-4b5b-ab36-3f95021bef93,,Person,0,[],0
2529,ПАНТЕРАБОГ,555a55d1-57ee-4c5a-9ed2-d5f56fca474a,3YhpDsa6Kf6lDiTbkfUGEC,Person,35,[],0
2530,Soda,9f191b26-b90e-48b9-9cea-374e2b8c1b7d,7An4yvF7hDYDolN4m5zKBp,,4969939,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'ska argentino']",77
2531,Люди осени,6f9f5f20-1ad8-4b46-b2b1-d9997545049d,,Group,0,[],0
2532,Ensslin,34e4bb31-efc5-4c2f-b430-6ac1169467d3,2KmKN5YuNwot8zYEYOaf35,Group,90,['russian shoegaze'],1
2533,Мор,b795441a-927f-4b25-b167-10fd75ea6f3d,4oUHIQIBe0LHzYfvXNW4QM,Group,906027,"['contemporary country', 'deep talent show']",85
2534,bird bone,4d660ead-f67f-4af9-ab08-af3e8cd6f107,7bQYmQQJtuyhodMUQtC3GB,Group,968,['russian emo'],21
2535,Горностай,9b61a785-30cf-4ac5-a2a5-aefdd75efee2,2OwS7Rhr0pApzxMm1ZM8j8,Group,182,['russian synthpop'],5
2536,Loolacoma,de8dc97e-6e8c-4ccc-a71b-62547e765426,3VvZ3cHoaOV0ieamsnWlDf,Group,254,[],8
2537,FAVLAV,dc214f02-9653-45c0-8b70-793801a51aee,6BWd34sxK01q5dZmeZuXwJ,Group,2766,[],30
2538,The House of the Last Lantern,9edf2e96-2ca5-4fc6-87c3-3fc02637c086,,Group,0,[],0
2539,Эхо Тишины,b3048df5-ace0-4a2f-bdad-aa88e441e2f4,,Group,0,[],0
2540,Мерзость,7a8c0e1c-8390-4a38-b1ba-553a5ec80c02,1ftgTVUwZoyzCdSeumzXJw,Group,2,[],0
2541,Митьки,c0adb2a9-3806-456b-8423-bc2e9c9ee5e8,4h1PIDXHqtBX6jVmF6OsYb,Group,45,[],0
2542,Хроноп,7a5bc33e-0476-468c-9035-67eaae4e967c,3wwcLviII2VFp26Xmqu1eE,Group,91,[],3
2543,Leonid Gorokhov,b482d81d-d190-4463-935b-dec2b808a09b,2J2d1FLPEotF1u8yz3Gmvh,Person,70,['cello'],5
2544,Вячеслав Быков,fce36c55-ad47-4eeb-8e46-dcdd6ead623b,5OL3kUj0V7Zj4KXXOG22uO,Person,252,[],23
2545,Alexander Krein,e560485a-d7ba-463e-9342-96eeee162725,2JjczS21W0RorEjzPcauTL,Person,128,['russian modern classical'],3
2546,M00NCHILD,3ad17456-ca3f-4e6b-a52a-4c2d0784be1c,0MVRrvtxcsYq6mOlSIKa96,Person,51,[],32
2547,Mila Shkirtil,2b688336-a14d-44c0-a368-339e4b47d09d,5lYojEgeNfjjG8MNFj8ngd,Person,1,[],0
2548,Артур Артурович Эйзен,8302a60e-71b5-4fdc-9e87-5c7e43b2aedf,,Person,0,[],0
2549,Dmitri Bashkirov,a9e055dd-f7cb-4747-8c72-80a17da9c31f,6mh9rp5dooZMF0xCaALktv,Person,149,['russian classical piano'],12
2550,Alexander Tselyakov,a6f805a4-893f-4987-8596-94be34f6bd86,,Person,0,[],0
2551,Ocean Shiver,f345b30f-c548-45da-a330-0883bb18ad7c,5jxS2hxULRIFQC9jqjBeFG,Person,142,[],2
2552,Гоша Куценко,0bf9b235-0f6f-49c3-8755-c02cb60a07e2,1bqX3GXTtx28hvjGNiwCcH,Person,116,[],14
2553,Tatlum,c419dabc-445c-4d37-8409-35934e8affae,45dkTj5sMRSjrmBSBeiHym,Person,827002,"['pop', 'post-teen pop']",85
2554,Сергей Скрипка,fe8c9f50-bd64-488a-9176-4a43b83d9f5b,5Qo678g2vKsZSMXevTWWP0,Person,2,[],12
2555,Александр Панайотов,f505a05d-6404-45f8-bbc0-ea15d1786187,1DE5xn8H1QZuPCurMNiLYe,Person,4131,"['russian dance pop', 'russian pop']",34
2556,Хамиль,9695ded5-54d7-4b9e-9d26-9065996a7c75,3UUJfRbrA2nTbcg4i0MOwu,Person,362953,['broadway'],84
2557,Hermitage Chamber Orchestra,4d68da47-f04a-4231-abcb-a55e4f691769,,Orchestra,0,[],0
2558,SKWIDWAR,9ce43821-e576-4357-9bf7-f9841028a6a2,4aoqU9IlofUpiw9CWk9siH,,1548,['synthwave'],33
2559,Virtual Mode,b554662d-11f4-427f-8289-9293c805f48e,6NXQQCYR1YwYMif22shTTh,Group,12,[],0
2560,Enshade,c93958fc-da6c-4399-846c-5aaca9aa6271,6ihiD1rczGDxOMtmuTxQzv,Group,28,[],0
2561,Gormenghast,eba738b9-93e7-480c-98f8-acb1fdb02527,0moZaBOJwIhAGCKfcnhfQG,Group,43,[],0
2562,Дети,d4002180-eea3-41ce-bc02-4c6b6d42b82a,73AXOp3t6ik1YiJjINRvMm,Group,63371,['russian hip hop'],57
2563,I.N.F.,a8ca0a68-b34b-41e4-af5c-40f1a08a8494,4sEPQBGjIt38aWnohZEtIa,Group,86,[],5
2564,Next Round,dfafe00f-d2eb-466d-8e12-e5c51047217f,73DP5aZTSNQFmqWpKSvzn4,Group,20,[],0
2565,Pale Hands,6d9a9313-2c01-4c6e-a075-448bf5ab184d,3VubzeWDCoUhHSvmZFiK4J,Group,238,['boston rock'],2
2566,G.G Nonsense,3e79f003-7db4-4194-bebb-18ec4fdd7f1b,4MdIqtkMwFEA9TFi0LyjiG,Group,17,[],0
2567,Alley,db4a8aac-7dd6-4053-961f-c0b486cb8787,5uuOLt8VuEptgaeK5xpzPd,Group,33922,"['atl trap', 'deep southern trap', 'southern hip hop', 'trap']",34
2568,±sweets: buy & suck»,cb834eb6-0f77-4623-946f-b21e361b06b1,,Group,0,[],0
2569,Green Tea,06eb8e58-9cf7-426d-9fda-3fa03a3c37ef,23nbQGS6wDP84uCupbOlCX,Group,2132,[],28
2570,Сегодня в Мире,caefeb3d-aff7-4c41-9e44-2c6759ba5098,0xlILiAlruXG5dgkbcmfdI,Group,237,[],9
2571,WYYM,2748aa1b-5e95-40d7-b61a-d37e461d4dab,3h25qUbua6H0dcBJgDPg5c,Group,35910,['smooth jazz'],41
2572,Пост Мортем,4d39e4d1-ad43-4e79-a740-c5740c238b13,0YUig9SorSk929Ybos9PcB,Group,41,[],0
2573,Loggerhead,cf77e30d-5847-4ceb-abf6-dbf366771517,5BNmkDzjyPYgU5UXpKu88k,Group,65,['alabama metal'],0
2574,Улицы,93d97d5a-9173-4832-a4c4-462a6fba6eb9,4TodfOuXURian1T1Jv16Ji,Group,40,[],3
2575,Воровайки,049a1418-e251-4242-8203-89a42a98531c,5rQSjjELk41RNkxoPELBlp,Group,22434,"['classic russian pop', 'russian chanson', 'russian pop']",39
2576,Исходный Разрыв,52de5031-da6d-451b-aea2-48078523982b,7ptWTLC1GIeMHyYyzmiBIq,Group,9,[],0
2577,S.T.A.B.,4d0958c2-0d0c-4ea5-b2cf-eb0cb3fd9196,6JYqwVr4K0lmnxchBGUM70,Group,22,[],30
2578,Accursed,a1631b32-4129-45cd-b922-b0fda2540766,0trSRFO9wvqsffF2OGTIrA,Group,8,[],24
2579,Гарыныч,a69a5022-8082-416e-9fa5-6113e9da78d3,,Group,0,[],0
2580,карусель для друзей.,e671bc9a-e5bb-4976-b604-f6917c9374c1,,Group,0,[],0
2581,ByZero,41ea3757-213e-4f85-953a-abb0040877ef,4ElJTk92C5AB4XYtSxGWA4,Group,7,[],0
2582,Total Rejects,6797f607-0116-483a-8084-895548faa6bf,7z4C5RRjoFcYsUU1MSyCRG,Group,45,[],2
2583,LP,df99185d-2225-44f3-a8d0-cd34cc63970a,0J7U24vlOOIeMpuaO6Q85A,Group,1822788,"['la pop', ""women's music""]",73
2584,Paper Squad,cfdbc027-7556-4dc2-afaa-f30487512181,3B8cIqMOOzTZpYfALDNFb1,Group,22,[],0
2585,Бабкины внуки,c0969a7b-4ecc-45cc-b143-a8a714ddd763,,Group,0,[],0
2586,Жабъ,1aa9887d-7deb-4088-b07b-6df9f5e87db5,,Group,0,[],0
2587,Аркаим,f2f568e0-dd6c-4acb-a8c4-702230c08f59,73Rt6xPSjZZGArDiQ8AcbF,Group,93,[],3
2588,Батарея,4f6c56c1-6b63-4c56-b7f7-1f98e8e15b5b,4VYtAi8xhlDpolLTZ3MYmD,Group,104,[],6
2589,Tacit Fury,da5da58c-881a-4660-87e8-e883af49991f,1vnqEn2OCUjHFJhHX8O2wN,Group,268,[],1
2590,Пророчество Вельвы,765ab6f9-da5d-456f-a87a-6474cf90b4fc,7tNG55lNWnOH2VHik2ed5f,Group,191,[],10
2591,Элефанк,7753efaa-58d2-4c4c-965d-0f0022b974df,3gLZMyGwoGoNwyUsU5DK78,Group,84,['russian emo'],4
2592,ILWT,f2b4ef11-4c52-4afe-b3ff-b710400788b7,4XWaILHqySwH1y6LhlYcsb,Group,230220,"['emo rap', 'sad rap', 'viral rap']",72
2593,Башня молчания,15b40b97-c74b-4e72-bf50-303b1301fb64,0tnbJduGc51JTnBQWSWsot,Group,27,[],0
2594,Крекерс,d794b156-cada-4abc-ac4b-3596d17a376d,3Ln4jk5vhwgHoRJfVOu5MV,Group,40,[],0
2595,The Magnetix,4752f5c4-ce0a-4051-b0bf-498e98865eb4,6xe7SafJ2VCNtjxhmHDhKh,Group,1548,['deep psychobilly'],18
2596,Efenstor,1b40ed9a-bda4-4c2a-9988-f083ec9a2d7a,,Group,0,[],0
2597,Eisigwald,9ec34208-c595-4f81-9661-a283fb588cb9,,Group,0,[],0
2598,cigarRATS,de80a48f-a63b-4e2b-9755-bd3e5a66b346,1QAJqy2dA3ihHBFIHRphZj,Group,1765861,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",76
2599,Аквалазы,0c254a63-8ed0-4e1f-9ecd-5af7010d14e4,,Group,0,[],0
2600,Марго,ed9fd469-5c0c-48f2-9c18-5d59e8abf043,6LhbMUk2qt38HT54hhqSaK,Group,1744,[],37
2601,H.I.A.M.,c842439b-9ffb-48c5-bbd3-c5691cd40bd4,2eRjqXdTsssjpimRlz1i41,Person,7916,['k-pop'],48
2602,Nikolai Ulianov,394e06c0-15ed-4cae-8034-231061842745,,Person,0,[],0
2603,Santah,294d6686-e587-4c81-9385-706dbe11fb98,6GI52t8N5F02MxU0g5U69P,Person,1736919,"['blues rock', 'classic rock', 'mexican classic rock', 'rock']",74
2604,N’Pans,5b72e88e-ef49-4de2-bf26-e6aee496166d,0FmmExl5qL95YWmIF5rNRy,Person,309,['russian hip hop'],13
2605,Варвара,177d00e7-abf1-42cf-b28a-f671701217b1,4QUz5paL558nsg18XNBEyL,Person,417,['russian pop'],15
2606,Eleonora Turovsky,b964c8eb-be9b-4124-b904-0ee98e9b231e,4TzR9DKnskyuixAknTU6j6,Person,16,[],4
2607,Julia Volkova,209bcf5b-552c-4a2a-8baa-cb490c1a4dfe,4H1K7u6druiGiZw3j4eytk,Person,5651,['russian pop'],13
2608,DJ Skydreamer,f6af0464-1dbf-4203-a3cb-6e3de56c5596,,Person,0,[],0
2609,Aнaстaсия Хитрук,b428af56-d96a-44b5-b5eb-9fda0884142b,,Person,0,[],0
2610,Unicorn Parade,303995cb-bcda-44ef-be5d-6efbb1e377a3,,Group,0,[],0
2611,Sunwill,9d11f07c-91cb-4e9b-9a45-e82381cfd60d,3OfJ8eMHZUHhRCCFV1V0R2,Group,506,[],34
2612,Кирилл Петренко,11395c65-588d-4a8f-b365-47d1f39a03c7,,Person,0,[],0
2613,DJ Vital,8afb2e1c-01b8-47d4-82e8-6c94b91b435b,2hsk8LeUbEeKxyghbsAbs8,Person,153,['vapor house'],11
2614,RasKar,4ef9a0ba-3b25-4231-8088-d3c9d18bcd2f,38uwE7kKWgoLaTxmnq6QfM,Person,1089,['russian reggae'],26
2615,Борис Плотников,f719d129-9ed9-463d-95d0-7d524c21e82d,4rZa2O5Wm3k5t4EUC02EA4,Person,26,[],0
2616,Елена Кукарская,4502294a-5d8e-4cc1-9e18-d0dc5669a79c,43SSo4Kh2lEMJEkzLoEU5Z,Person,57,[],10
2617,Мэйби Бэйби,8aa3acde-57e8-4789-b7b1-af8ced00bca5,2u3ZpvdeLOLg3mIvQg0jZh,Person,63835,[],50
2618,Vladimir Jablokov,c311dad3-e288-4bbf-a4a5-bf215e6681d0,7bE8sl8iYPrZF5vqRDIFWA,Person,25,[],0
2619,Voronofff,f3e938d9-446b-4e99-bdf6-f6a597696044,4WV0cdUtX3fYoDyTkyjjBy,Person,7,[],1
2620,Михаил Чекалин,d5d376f9-1b85-4e25-b40d-16d340118a31,,Person,0,[],0
2621,Petr Limonov,2e6bdd55-3bdc-45d5-b521-c5ec9d210844,4UIoKjy2znMogM0ifdRmaY,Person,56,[],34
2622,Денис Мажуков,5d72e5bf-0bb4-4c49-a663-7eddfa1b2306,1wVNn6dYcaZ69LoG0g8ZMb,Person,26,[],2
2623,Захар Прилепин,7adfbb04-0202-44d8-9f3a-e7d3b276b057,7vlfyCmTCkgiG8Ori3xl2A,Person,20,[],3
2624,nebo7,e8a7e13b-d300-4405-aab5-b552b322dbff,55m94usbM3URcgKTKYhEZ3,Person,105,[],13
2625,Сиатрия,483e0d32-65a0-4407-92eb-2e40d2684755,,Person,0,[],0
2626,Helicalin,b00bd721-723a-4493-962e-130d50d87d8e,6WJbiUP3cDj6qlfbkB4AXt,Person,45,[],1
2627,Sacra Fern,b0fdf6f0-19e7-4df3-ab7d-9df94bc8956d,,Person,0,[],0
2628,BigEpic,e69f8110-0dd4-4934-ab61-49d85c5f6142,2JP8k0fUWlL1dUdmjN2JDz,Person,824,[],16
2629,Di Di,49d7db4c-3ef0-40a5-bd33-f92eb22d9dc0,5JqeMoxX4A5dBpB6K86MKi,Person,25,[],21
2630,Solo Tango Orquesta,f2b2fc93-07f1-4860-9393-b8cd9cfda1d3,0weRgqZe3gYUVpDJK4FigV,Orchestra,4406,"['nuevo tango', 'tango']",34
2631,Новосибирский Академический Симфонический Оркестр,cc9155c5-0b3d-4456-b2be-73346a7ba10a,,Orchestra,0,[],0
2632,Lunae Ortus,86de4d54-51db-4233-8df4-29fada646efb,2VgGNXU30s7x4MVWJXfFyZ,Group,202,[],1
2633,Hard TON,e85cab46-ac77-4b48-a11b-94b46f984ed7,2lr9QxlSxg2AWzOw9NT2zK,Group,1272,[],23
2634,Lux Eterna,84979ab2-4260-4d4c-87e1-bf9cc057852b,,Group,0,[],0
2635,ФаньТикки,b281236d-ba69-49ca-bb9b-f2c89514b008,,Group,0,[],0
2636,RASA,fafe9882-3250-4909-9a76-f50444989e63,4md29VFrdmXz1YYmH4u74u,Group,70737,"['russian dance', 'russian hip hop']",59
2637,Alienation Cold,6282eb3a-f09c-49cd-b90a-75a3072c33a5,,Group,0,[],0
2638,Röntyskä,f03d05aa-87d2-4656-95f7-ee8de8f150f2,5uUy1lpd1aDlKQVGxMm4qg,Group,64,[],31
2639,Glazunov Quartet,26c5539f-3508-4e4d-b8e8-8b16a98cfe44,7C2f0erkrxrUSusmnwk77C,Group,0,[],0
2640,Оцепеневшие,9d2d886c-6830-4eff-b7c5-d79e52ec418a,1tna5hf7wK1RkpadCzyQ8p,Group,52,[],0
2641,Surtsey Sounds,4b3dbd46-942c-454a-9278-ba38af0269d8,62A3OypTyhTeyUlpqUfasX,Group,65,['russian indie rock'],1
2642,Сергей Безродный,1da9a9f9-7dec-4e72-b756-6a68ad16a54f,,Person,0,[],0
2643,Nitemare Machine,6b398925-4aef-424c-bd2c-c384284de455,0e6nV6Iv1mDTiM212F7NvR,Group,2,[],0
2644,Skrik,f3d119c3-9d12-4c8e-9fa5-62c0729835ae,5he5w2lnU9x7JFhnwcekXX,Group,7609610,"['brostep', 'complextro', 'edm', 'electro']",81
2645,Vangosh,d47ecccb-0268-49f7-a966-af41c671dbba,282YMKLzSEdlr1QVJXuIrn,Person,37,['progressive electro house'],11
2646,Вячеслав Петрович Артёмов,579bb907-9c75-4072-8859-3376060af5d1,,Person,0,[],0
2647,Александр Александрович Копылов,1a10d8cd-5312-4ab5-bb29-da433c7143a1,,Person,0,[],0
2648,Владимир Лазерсон,da4aae85-b5bd-4bbc-a974-289a658b9930,,Person,0,[],0
2649,Зла́та Ю́рьевна Чо́чиева,a14c1fdb-3246-408d-9a51-ae939e4774b2,,Person,0,[],0
2650,Vasily Shcherbakov,4d71bd6c-3d76-4d89-972a-a33f636f123e,7DBykNk8eMce4wXdRWPjPd,Person,4,[],4
2651,Noel,d410824e-b762-466c-a9fd-b1a35eab789c,1GUYk7GLP4tALtorFH1OWG,Person,672823,"['banda', 'corridos tumbados', 'deep regional mexican', 'grupera', 'latin hip hop', 'norteno', 'nuevo regional mexicano', 'regional mexican']",59
